transaction_id,company_name,department,transaction_date,amount
T001587,株式会社 ABC商事,営業部,2025-07-29,1718987
T002930,神戸物産株式会社 (4月から),営業部,2025-12-04,4417714
T003518,九州自動車工業 ,営業部,2026-02-14,494915
T001575,東北機械工業株式会社 (食品),営業部,2025-06-30,118217
T001033,東海運輸株式会社  ,サポート部,2025-04-06,142152
T003506,阪神運輸  ,サポート部,2026-02-09,233331
T002994,未設定,営業部,2025-12-17,793814
T001934,中部不動産株式会社,営業部,2025-08-17,229891
T001651,京都製造株式会社,経理部,2025-07-30,2040096
T002337,神戸物産,営業部,2025-10-05,3567188
T000442,北海道乳業株式会社,営業部,2025-02-07,668609
T000766,N/A,営業部,2025-03-14,161299
T000366,(株)関西エネルギー,サポート部,2025-02-28,269994
T002016,大阪電子工業,営業部,2025-09-27,4903424
T003221,神戸物産株式会社 購買部,営業部,2026-01-16,3252845
T002790,大阪ファイナンス 高橋課長,経理部,2025-11-04,91943
T002050,(株)京都製造,営業部,2025-09-05,4002652
T001184,(不明),サポート部,2025-05-18,2309681
T003559,（株）山陽建設,経理部,2026-02-04,96647
T002963,大阪鉄鋼,経理部,2025-12-12,632216
T000833,(株)大阪電子工業  ,サポート部,2025-04-13,3308317
T002279,大阪電子工業,営業部,2025-10-28,5419053
T003688,神戸物産(株),経理部,2026-03-11,5275768
T001378,株式会社 大阪電子工業,経理部,2025-06-03,3701075
T003148,XYZコーポレーション,サポート部,2026-01-25,3425168
T003064,中部不動産,経理部,2025-12-31,348895
T000856,京都製造(株),サポート部,2025-04-29,2405551
T002343,神戸物産,経理部,2025-10-10,3306377
T001644,京都製造  ,経理部,2025-07-16,4400187
T000552,大阪電子工業 ,サポート部,2025-03-06,2678662
T000134,西日本電気(株),営業部,2025-01-05,602219
T003696,(株)神戸物産,サポート部,2026-03-07,2031123
T003715,神戸物産(株)  ,経理部,2026-03-06,8080987
T000037,XYZコーポレーション,サポート部,2025-01-20,1285048
T002819,ABC商事株式会社,営業部,2025-12-02,3197279
T001626,旧（株）大阪電子工業,営業部,2025-07-20,2763338
T003085,瀬戸内テクノロジー(株),サポート部,2025-12-02,97133
T000180,九州自動車工業(株) (新規),経理部,2025-01-16,665108
T000394,(株)西日本電気  ,サポート部,2025-02-26,586228
T003024,(株)九州自動車工業 田中様,経理部,2025-12-08,463044
T001347,XYZコーポレーション 山田部長,経理部,2025-06-12,3137452
T003286,-,サポート部,2026-01-27,757574
T000469,東海運輸株式会社,営業部,2025-02-27,138038
T002404,日本化学工業株式会社,サポート部,2025-10-06,788738
T002874,大阪電子工業,サポート部,2025-12-11,6516630
T001371,大阪電子工業(株),サポート部,2025-06-24,2614213
T000468,株式会社 東海運輸 鈴木様,サポート部,2025-02-23,132881
T000206,株式会社 東京メディカル  ,経理部,2025-01-03,735280
T001726,(株)北海道乳業,営業部,2025-07-05,394619
T003025,九州自動車工業,経理部,2025-12-16,835105
T001959,ABC商事(株),営業部,2025-09-23,4812149
T003051,東京メディカル株式会社  ,経理部,2025-12-04,480177
T001483,日本化学工業(株),経理部,2025-06-27,663664
T000088,N/A,営業部,2025-01-21,1287806
T003317,(株)東京メディカル,営業部,2026-01-22,592004
T000055,大阪電子工業株式会社,営業部,2025-01-27,4852266
T000999,北海道乳業株式会社,経理部,2025-04-24,772675
T001059,全国保険株式会社 佐藤様,経理部,2025-04-26,57051
T003777,N/A,営業部,2026-03-10,533897
T003164,XYZコーポレーション,経理部,2026-01-18,2529672
T003837,四国電機 ,サポート部,2026-03-04,209571
T000521,(株)ABC商事  ,経理部,2025-03-07,5269116
T000747,近畿システムズ株式会社,経理部,2025-03-05,64632
T000821,XYZコーポレーション,サポート部,2025-04-25,1857995
T002863,大阪電子工業 ,経理部,2025-12-28,4123572
T000804,XYZコーポレーション,営業部,2025-04-08,2596776
T002626,株式会社 神戸物産,経理部,2025-11-06,1555671
T001556,（株）東海運輸,営業部,2025-06-26,156531
T002820,旧ABC商事(株),営業部,2025-12-09,6331007
T001154,京都製造,営業部,2025-05-28,3079129
T003843,株式会社 瀬戸内テクノロジー,営業部,2026-03-08,167624
T003041,株式会社 北海道乳業,経理部,2025-12-09,941908
T001502,兵庫食品工業   ,経理部,2025-06-25,353709
T000072,京都製造株式会社  ,サポート部,2025-01-18,2045213
T000066,大阪電子工業株式会社,サポート部,2025-01-15,2854552
T001090,旧XYZコーポレーション,サポート部,2025-05-22,4351002
T001178,神戸物産(株),サポート部,2025-05-14,1257816
T000798,ABC商事 購買部,経理部,2025-04-28,4491526
T000961,(株)兵庫食品工業 渡辺さん,経理部,2025-04-29,541505
T002147,九州自動車工業,サポート部,2025-09-15,284142
T001547,中部不動産株式会社,営業部,2025-06-21,423839
T002497,東北機械工業株式会社,サポート部,2025-10-28,198477
T002488,瀬戸内テクノロジー(株) [要確認],サポート部,2025-10-16,162867
T000167,(株)兵庫食品工業,サポート部,2025-01-04,301913
T001213,旧西日本電気株式会社,サポート部,2025-05-09,593754
T003760,旧株式会社 日本化学工業,経理部,2026-03-03,956817
T001865,神戸物産(株),サポート部,2025-08-27,3255588
T001650,京都製造,経理部,2025-07-26,3461252
T001634,大阪電子工業株式会社  ,経理部,2025-07-28,1834319
T001434,神戸物産(株)  ,営業部,2025-06-23,1522994
T001780,株式会社 新潟食品,サポート部,2025-07-21,55764
T002499,株式会社 東北機械工業 (IT),サポート部,2025-10-18,226410
T001495,阪神運輸株式会社	,経理部,2025-06-29,635457
T001541,(株)中部不動産,営業部,2025-06-20,259830
T002757,中部不動産 (契約更新),経理部,2025-11-02,854206
T003239,関西エネルギー,営業部,2026-01-09,744869
T002387,(不明),サポート部,2025-10-10,994453
T002375,大阪鉄鋼  ,サポート部,2025-10-16,853425
T002938,神戸物産株式会社,経理部,2025-12-02,6676079
T001750,(株)中部不動産  ,経理部,2025-07-20,281705
T000385,大阪鉄鋼(株),営業部,2025-02-13,481176
T003503,日本化学工業(株),サポート部,2026-02-19,678091
T001832,株式会社 大阪電子工業  ,営業部,2025-08-23,1072199
T001429,神戸物産株式会社,サポート部,2025-06-12,4349021
T002772,近畿システムズ(株),経理部,2025-11-19,171444
T003510,-,サポート部,2026-02-24,460768
T003369,株式会社ABC商事 (新規),サポート部,2026-02-02,6196724
T001189,株式会社 関西エネルギー 経営企画,サポート部,2025-05-19,346770
T001210,(株)西日本電気 (食品),営業部,2025-05-03,320213
T000793,(株)ABC商事  ,サポート部,2025-04-17,2032829
T003344,瀬戸内テクノロジー ,営業部,2026-01-07,86510
T002943,株式会社 神戸物産  ,サポート部,2025-12-19,5798581
T000580,京都製造(株),経理部,2025-03-11,2999493
T003778,阪神運輸 ,経理部,2026-03-08,618971
T003022,九州自動車工業 (物流),営業部,2025-12-18,897085
T000600,(株)京都製造 営業部,経理部,2025-03-31,5226092
T003152,XYZコーポレーション,サポート部,2026-01-31,4397785
T003266,,経理部,2026-01-01,194904
T002851,XYZコーポレーション,サポート部,2025-12-14,2963550
T003566,ジャパン医薬品,営業部,2026-02-27,132724
T003425,大阪電子工業,経理部,2026-02-20,1379171
T000005,ABC商事株式会社,サポート部,2025-01-06,2552651
T003065,中部不動産,営業部,2025-12-13,776685
T001598,ABC商事株式会社,サポート部,2025-07-15,3042124
T002065,神戸物産株式会社,サポート部,2025-09-14,3953703
T001970,ABC商事,営業部,2025-09-19,2399859
T000526,ABC商事,経理部,2025-03-30,1731676
T003449,神戸物産株式会社,営業部,2026-02-09,3779150
T000575,株式会社 大阪電子工業 田中様,サポート部,2025-03-30,3619260
T002854,XYZコーポレーション,サポート部,2025-12-22,3124310
T002054,（株）神戸物産,経理部,2025-09-05,1052086
T003575,ABC商事株式会社 山田部長,経理部,2026-03-22,6004180
T001868,関西エネルギー ,営業部,2025-08-21,375061
T001922,北海道乳業株式会社,経理部,2025-08-25,388123
T002752,旧中部不動産株式会社,経理部,2025-11-23,645824
T002675,(株)日本化学工業,経理部,2025-11-07,767353
T000684,阪神運輸株式会社,サポート部,2025-03-12,374112
T002852,XYZコーポレーション  ,経理部,2025-12-19,1837161
T000917,大阪鉄鋼株式会社,サポート部,2025-04-13,531023
T001871,関西エネルギー株式会社,サポート部,2025-08-17,264860
T003674,（株）京都製造,営業部,2026-03-18,7468574
T003106,東北機械工業  ,営業部,2025-12-07,145147
T003624,XYZコーポレーション	,経理部,2026-03-23,4779653
T002312,（株）京都製造,経理部,2025-10-13,4417011
T003006,(株)阪神運輸 営業部,営業部,2025-12-02,678645
T000781,ABC商事株式会社,営業部,2025-04-02,2930930
T001914,,サポート部,2025-08-28,311952
T000019,(株)ABC商事 山田部長,営業部,2025-01-08,1242955
T000978,九州自動車工業株式会社,営業部,2025-04-26,417208
T000437,北海道乳業 ,経理部,2025-02-21,314812
T002881,-,サポート部,2025-12-02,4575838
T001229,阪神運輸株式会社,サポート部,2025-05-12,594659
T001519,北海道乳業株式会社,経理部,2025-06-09,296402
T002815,(株)ABC商事 総務部,営業部,2025-12-16,4939464
T000516,ABC商事  ,サポート部,2025-03-02,1960664
T001311,ジャパン医薬品 ,営業部,2025-05-18,113515
T003459,神戸物産株式会社,サポート部,2026-02-19,5456867
T003467,N/A,サポート部,2026-02-07,2271762
T001520,東京メディカル(株),営業部,2025-06-02,429540
T000286,XYZコーポレーション  ,経理部,2025-02-27,3252657
T002840,XYZコーポレーション,経理部,2025-12-25,2542974
T001045,大阪ファイナンス,営業部,2025-04-03,145344
T003482,(株)大阪鉄鋼,サポート部,2026-02-18,696549
T003564,瀬戸内テクノロジー   ,経理部,2026-02-07,81432
T003440,株式会社 京都製造,サポート部,2026-02-20,4951205
T001762,株式会社 近畿システムズ  ,サポート部,2025-07-14,149947
T003737,大阪鉄鋼株式会社 (契約更新),営業部,2026-03-02,948276
T003370,ABC商事,経理部,2026-02-24,4903306
T000733,東京メディカル ,営業部,2025-03-03,730539
T001893,日本化学工業 ,経理部,2025-08-10,580567
T000646,大阪鉄鋼   ,営業部,2025-03-20,558021
T003070,近畿システムズ ,経理部,2025-12-28,226660
T002992,日本化学工業 ,経理部,2025-12-23,559073
T002112,(株)西日本電気,営業部,2025-09-28,661929
T003783,阪神運輸 ,サポート部,2026-03-10,269590
T000027,XYZコーポレーション,営業部,2025-01-04,3763973
T000830,XYZコーポレーション  ,サポート部,2025-04-29,1846964
T002823,(株)ABC商事,サポート部,2025-12-17,2782661
T003702,神戸物産(株),営業部,2026-03-07,4298229
T002478,中部不動産 高橋課長,サポート部,2025-10-08,329189
T001987,XYZコーポレーション,経理部,2025-09-12,2511595
T003759,西日本電気(株),サポート部,2026-03-06,486508
T003157,XYZコーポレーション	,サポート部,2026-01-09,3915266
T001743,東京メディカル,営業部,2025-07-30,687357
T001097,XYZコーポレーション (医療),サポート部,2025-05-11,2901117
T002210,(株)大阪ファイナンス,経理部,2025-09-18,148120
T002722,九州自動車工業（株）,経理部,2025-11-22,897079
T003798,(株)九州自動車工業,経理部,2026-03-22,514281
T003395,XYZコーポレーション,サポート部,2026-02-09,1114221
T002292,株式会社 大阪電子工業  ,経理部,2025-10-15,4230271
T001373,大阪電子工業株式会社 経営企画,営業部,2025-06-18,4669117
T001975,株式会社 ABC商事 (新規),サポート部,2025-09-27,2635558
T001918,九州自動車工業,経理部,2025-08-25,205567
T002987,株式会社 西日本電気 (IT),経理部,2025-12-23,407488
T000582,京都製造(株),営業部,2025-03-23,5481570
T002836,未設定,経理部,2025-12-14,6666541
T002810,（株）ABC商事,サポート部,2025-12-11,6378129
T000653,西日本電気株式会社 (契約更新),営業部,2025-03-15,691400
T003721,株式会社 神戸物産	,経理部,2026-03-30,2797660
T000669,,営業部,2025-03-16,505126
T003658,(不明),経理部,2026-03-07,5081891
T002431,九州自動車工業,サポート部,2025-10-27,979443
T002929,(株)神戸物産,サポート部,2025-12-29,2412208
T001014,(株)東京メディカル,経理部,2025-04-27,695495
T003209,京都製造株式会社  ,営業部,2026-01-28,4621178
T001494,阪神運輸 ,サポート部,2025-06-18,329054
T001012,(株)東京メディカル,経理部,2025-04-18,714416
T003084,四国電機(株),サポート部,2025-12-02,156503
T000615,神戸物産株式会社 (4月から),サポート部,2025-03-09,4975804
T001802,XYZコーポレーション,営業部,2025-08-17,3517268
T001341,エービーシー商事,経理部,2025-06-20,3253170
T001729,北海道乳業株式会社,営業部,2025-07-22,513448
T003705,神戸物産 ,営業部,2026-03-22,1839858
T002409,阪神運輸株式会社,経理部,2025-10-24,569094
T003107,(株)東北機械工業,営業部,2025-12-02,170048
T003061,中部不動産(株) (4月から),サポート部,2025-12-19,691892
T002637,大阪鉄鋼(株),サポート部,2025-11-15,641050
T001461,（株）大阪鉄鋼,経理部,2025-06-08,535377
T001047,ジャパン医薬品,経理部,2025-04-25,154919
T000777,ABC商事 ,営業部,2025-04-25,3307868
T001536,株式会社 中部不動産  ,経理部,2025-06-12,570533
T000850,大阪電子工業 ,経理部,2025-04-21,4341738
T003627,XYZコーポレーション,経理部,2026-03-26,3931011
T003514,株式会社 九州自動車工業,サポート部,2026-02-22,204006
T000116,-,サポート部,2025-01-01,628361
T001315,新潟食品株式会社,営業部,2025-05-22,76946
T000171,兵庫食品工業(株) 購買部,営業部,2025-01-29,576096
